reading_id,sensor_id,site_id,sensor_type,timestamp,value,unit,ec_limit,is_exceedance,exceedance_pct_above_limit,weather_conditions,nearest_blast_time,dust_suppression_active
ENV00007013,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T04:00:00,67.0,ug/m3,150,False,0,Clear,13:00,False
ENV00007014,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T05:00:00,67.6,ug/m3,150,False,0,Hazy,13:00,True
ENV00007015,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T06:00:00,66.3,ug/m3,150,False,0,Windy,13:00,True
ENV00007016,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T07:00:00,41.2,ug/m3,150,False,0,Clear,13:00,True
ENV00007017,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T08:00:00,57.3,ug/m3,150,False,0,Hazy,13:00,True
ENV00007018,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T09:00:00,68.2,ug/m3,150,False,0,Windy,13:00,True
ENV00007019,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T10:00:00,52.6,ug/m3,150,False,0,Windy,13:00,True
ENV00007020,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T11:00:00,67.5,ug/m3,150,False,0,Clear,13:00,True
ENV00007021,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T12:00:00,54.0,ug/m3,150,False,0,Hazy,13:00,False
ENV00007022,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T13:00:00,61.5,ug/m3,150,False,0,Windy,13:00,True
ENV00007023,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T14:00:00,60.5,ug/m3,150,False,0,Windy,13:00,False
ENV00007024,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T15:00:00,66.4,ug/m3,150,False,0,Clear,13:00,True
ENV00007025,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T16:00:00,45.6,ug/m3,150,False,0,Clear,13:00,True
ENV00007026,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T17:00:00,65.6,ug/m3,150,False,0,Clear,13:00,False
ENV00007027,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T18:00:00,56.4,ug/m3,150,False,0,Windy,13:00,True
ENV00007028,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T19:00:00,70.3,ug/m3,150,False,0,Windy,13:00,False
ENV00007029,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T20:00:00,75.2,ug/m3,150,False,0,Hazy,13:00,False
ENV00007030,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T21:00:00,74.4,ug/m3,150,False,0,Hazy,13:00,True
ENV00007031,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T22:00:00,44.3,ug/m3,150,False,0,Windy,13:00,True
ENV00007032,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-25T23:00:00,68.5,ug/m3,150,False,0,Windy,13:00,True
ENV00007033,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T00:00:00,87.9,ug/m3,100,False,0,Windy,13:00,True
ENV00007034,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T01:00:00,85.0,ug/m3,100,False,0,Clear,13:00,False
ENV00007035,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T02:00:00,82.7,ug/m3,100,False,0,Clear,13:00,True
ENV00007036,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T03:00:00,92.4,ug/m3,100,False,0,Hazy,13:00,True
ENV00007037,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T04:00:00,90.8,ug/m3,100,False,0,Hazy,13:00,False
ENV00007038,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T05:00:00,94.9,ug/m3,100,False,0,Hazy,13:00,False
ENV00007039,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T06:00:00,85.1,ug/m3,100,False,0,Clear,13:00,True
ENV00007040,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T07:00:00,81.2,ug/m3,100,False,0,Clear,13:00,True
ENV00007041,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T08:00:00,81.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00007042,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T09:00:00,94.0,ug/m3,100,False,0,Clear,13:00,True
ENV00007043,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T10:00:00,89.0,ug/m3,100,False,0,Hazy,13:00,True
ENV00007044,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T11:00:00,87.3,ug/m3,100,False,0,Windy,13:00,False
ENV00007045,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T12:00:00,84.7,ug/m3,100,False,0,Windy,13:00,False
ENV00007046,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T13:00:00,86.7,ug/m3,100,False,0,Clear,13:00,True
ENV00007047,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T14:00:00,87.8,ug/m3,100,False,0,Windy,13:00,False
ENV00007048,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T15:00:00,81.6,ug/m3,100,False,0,Hazy,13:00,True
ENV00007049,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T16:00:00,82.5,ug/m3,100,False,0,Hazy,13:00,False
ENV00007050,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T17:00:00,91.6,ug/m3,100,False,0,Clear,13:00,True
ENV00007051,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T18:00:00,87.5,ug/m3,100,False,0,Hazy,13:00,False
ENV00007052,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T19:00:00,92.3,ug/m3,100,False,0,Windy,13:00,False
ENV00007053,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T20:00:00,93.0,ug/m3,100,False,0,Hazy,13:00,False
ENV00007054,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T21:00:00,87.3,ug/m3,100,False,0,Windy,13:00,False
ENV00007055,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T22:00:00,94.8,ug/m3,100,False,0,Clear,13:00,True
ENV00007056,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-25T23:00:00,80.8,ug/m3,100,False,0,Clear,13:00,False
ENV00007057,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T00:00:00,67.5,dB,85,False,0,Hazy,13:00,False
ENV00007058,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T01:00:00,69.8,dB,85,False,0,Windy,13:00,True
ENV00007059,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T02:00:00,63.6,dB,85,False,0,Clear,13:00,True
ENV00007060,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T03:00:00,67.0,dB,85,False,0,Hazy,13:00,True
ENV00007061,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T04:00:00,76.0,dB,85,False,0,Hazy,13:00,False
ENV00007062,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T05:00:00,70.8,dB,85,False,0,Windy,13:00,True
ENV00007063,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T06:00:00,72.4,dB,85,False,0,Windy,13:00,True
ENV00007064,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T07:00:00,72.4,dB,85,False,0,Clear,13:00,True
ENV00007065,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T08:00:00,62.0,dB,85,False,0,Windy,13:00,True
ENV00007066,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T09:00:00,64.0,dB,85,False,0,Windy,13:00,False
ENV00007067,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T10:00:00,66.1,dB,85,False,0,Windy,13:00,False
ENV00007068,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T11:00:00,80.6,dB,85,False,0,Windy,13:00,False
ENV00007069,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T12:00:00,80.8,dB,85,False,0,Clear,13:00,True
ENV00007070,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T13:00:00,72.2,dB,85,False,0,Clear,13:00,True
ENV00007071,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T14:00:00,78.1,dB,85,False,0,Clear,13:00,False
ENV00007072,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T15:00:00,79.0,dB,85,False,0,Hazy,13:00,True
ENV00007073,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T16:00:00,77.2,dB,85,False,0,Hazy,13:00,True
ENV00007074,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T17:00:00,62.8,dB,85,False,0,Hazy,13:00,False
ENV00007075,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T18:00:00,70.5,dB,85,False,0,Windy,13:00,False
ENV00007076,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T19:00:00,63.9,dB,85,False,0,Windy,13:00,False
ENV00007077,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T20:00:00,71.6,dB,85,False,0,Clear,13:00,False
ENV00007078,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T21:00:00,78.3,dB,85,False,0,Clear,13:00,False
ENV00007079,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T22:00:00,68.0,dB,85,False,0,Windy,13:00,False
ENV00007080,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-25T23:00:00,65.0,dB,85,False,0,Hazy,13:00,True
ENV00007081,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T00:00:00,7.4,pH,8.5,False,0,Hazy,13:00,False
ENV00007082,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T01:00:00,7.5,pH,8.5,False,0,Hazy,13:00,False
ENV00007083,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T02:00:00,7.8,pH,8.5,False,0,Hazy,13:00,True
ENV00007084,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T03:00:00,8.1,pH,8.5,False,0,Clear,13:00,True
ENV00007085,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T04:00:00,8.1,pH,8.5,False,0,Hazy,13:00,True
ENV00007086,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T05:00:00,7.5,pH,8.5,False,0,Hazy,13:00,True
ENV00007087,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T06:00:00,7.0,pH,8.5,False,0,Windy,13:00,True
ENV00007088,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T07:00:00,7.1,pH,8.5,False,0,Windy,13:00,True
ENV00007089,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T08:00:00,7.1,pH,8.5,False,0,Clear,13:00,True
ENV00007090,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T09:00:00,7.9,pH,8.5,False,0,Hazy,13:00,True
ENV00007091,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T10:00:00,8.1,pH,8.5,False,0,Clear,13:00,False
ENV00007092,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T11:00:00,7.8,pH,8.5,False,0,Hazy,13:00,False
ENV00007093,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T12:00:00,7.4,pH,8.5,False,0,Windy,13:00,False
ENV00007094,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T13:00:00,6.9,pH,8.5,False,0,Hazy,13:00,False
ENV00007095,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T14:00:00,7.9,pH,8.5,False,0,Windy,13:00,True
ENV00007096,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T15:00:00,7.9,pH,8.5,False,0,Clear,13:00,True
ENV00007097,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T16:00:00,7.1,pH,8.5,False,0,Hazy,13:00,True
ENV00007098,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T17:00:00,7.9,pH,8.5,False,0,Clear,13:00,False
ENV00007099,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T18:00:00,7.9,pH,8.5,False,0,Clear,13:00,True
ENV00007100,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T19:00:00,7.5,pH,8.5,False,0,Clear,13:00,False
ENV00007101,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T20:00:00,7.0,pH,8.5,False,0,Windy,13:00,False
ENV00007102,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T21:00:00,6.9,pH,8.5,False,0,Hazy,13:00,True
ENV00007103,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T22:00:00,7.5,pH,8.5,False,0,Clear,13:00,False
ENV00007104,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-25T23:00:00,7.0,pH,8.5,False,0,Windy,13:00,True
ENV00007105,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T00:00:00,48.2,ug/m3,150,False,0,Clear,13:00,True
ENV00007106,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T01:00:00,49.1,ug/m3,150,False,0,Clear,13:00,True
ENV00007107,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T02:00:00,66.2,ug/m3,150,False,0,Windy,13:00,True
ENV00007108,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T03:00:00,71.0,ug/m3,150,False,0,Clear,13:00,False
ENV00007109,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T04:00:00,45.1,ug/m3,150,False,0,Clear,13:00,True
ENV00007110,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T05:00:00,75.1,ug/m3,150,False,0,Windy,13:00,True
ENV00007111,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T06:00:00,45.9,ug/m3,150,False,0,Clear,13:00,True
ENV00007112,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T07:00:00,65.1,ug/m3,150,False,0,Hazy,13:00,True
ENV00007113,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T08:00:00,79.5,ug/m3,150,False,0,Clear,13:00,False
ENV00007114,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T09:00:00,56.4,ug/m3,150,False,0,Hazy,13:00,True
ENV00007115,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T10:00:00,51.9,ug/m3,150,False,0,Windy,13:00,True
ENV00007116,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T11:00:00,45.5,ug/m3,150,False,0,Clear,13:00,True
ENV00007117,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T12:00:00,44.6,ug/m3,150,False,0,Hazy,13:00,True
ENV00007118,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T13:00:00,52.3,ug/m3,150,False,0,Hazy,13:00,False
ENV00007119,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T14:00:00,63.1,ug/m3,150,False,0,Hazy,13:00,False
ENV00007120,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T15:00:00,54.9,ug/m3,150,False,0,Clear,13:00,True
ENV00007121,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T16:00:00,53.0,ug/m3,150,False,0,Hazy,13:00,True
ENV00007122,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T17:00:00,45.7,ug/m3,150,False,0,Clear,13:00,False
ENV00007123,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T18:00:00,79.5,ug/m3,150,False,0,Windy,13:00,True
ENV00007124,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T19:00:00,46.0,ug/m3,150,False,0,Windy,13:00,True
ENV00007125,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T20:00:00,47.5,ug/m3,150,False,0,Clear,13:00,True
ENV00007126,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T21:00:00,45.2,ug/m3,150,False,0,Clear,13:00,True
ENV00007127,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T22:00:00,50.9,ug/m3,150,False,0,Windy,13:00,True
ENV00007128,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-25T23:00:00,43.8,ug/m3,150,False,0,Windy,13:00,True
ENV00007129,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T00:00:00,79.3,ug/m3,100,False,0,Hazy,13:00,True
ENV00007130,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T01:00:00,75.1,ug/m3,100,False,0,Windy,13:00,False
ENV00007131,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T02:00:00,78.1,ug/m3,100,False,0,Hazy,13:00,False
ENV00007132,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T03:00:00,66.4,ug/m3,100,False,0,Windy,13:00,False
ENV00007133,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T04:00:00,43.0,ug/m3,100,False,0,Windy,13:00,True
ENV00007134,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T05:00:00,79.6,ug/m3,100,False,0,Clear,13:00,False
ENV00007135,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T06:00:00,78.5,ug/m3,100,False,0,Windy,13:00,False
ENV00007136,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T07:00:00,75.0,ug/m3,100,False,0,Windy,13:00,False
ENV00007137,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T08:00:00,70.4,ug/m3,100,False,0,Windy,13:00,True
ENV00007138,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T09:00:00,77.0,ug/m3,100,False,0,Clear,13:00,False
ENV00007139,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T10:00:00,73.8,ug/m3,100,False,0,Hazy,13:00,False
ENV00007140,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T11:00:00,52.2,ug/m3,100,False,0,Windy,13:00,True
ENV00007141,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T12:00:00,77.4,ug/m3,100,False,0,Windy,13:00,True
ENV00007142,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T13:00:00,51.9,ug/m3,100,False,0,Windy,13:00,True
ENV00007143,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T14:00:00,73.2,ug/m3,100,False,0,Clear,13:00,False
ENV00007144,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T15:00:00,72.6,ug/m3,100,False,0,Hazy,13:00,False
ENV00007145,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T16:00:00,54.6,ug/m3,100,False,0,Clear,13:00,True
ENV00007146,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T17:00:00,40.3,ug/m3,100,False,0,Clear,13:00,False
ENV00007147,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T18:00:00,43.5,ug/m3,100,False,0,Hazy,13:00,False
ENV00007148,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T19:00:00,60.2,ug/m3,100,False,0,Clear,13:00,True
ENV00007149,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T20:00:00,77.1,ug/m3,100,False,0,Windy,13:00,True
ENV00007150,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T21:00:00,70.9,ug/m3,100,False,0,Windy,13:00,True
ENV00007151,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T22:00:00,41.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00007152,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-25T23:00:00,42.5,ug/m3,100,False,0,Clear,13:00,False
ENV00007153,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T00:00:00,72.6,dB,85,False,0,Hazy,13:00,True
ENV00007154,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T01:00:00,62.8,dB,85,False,0,Windy,13:00,False
ENV00007155,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T02:00:00,78.1,dB,85,False,0,Clear,13:00,True
ENV00007156,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T03:00:00,73.1,dB,85,False,0,Clear,13:00,False
ENV00007157,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T04:00:00,74.2,dB,85,False,0,Hazy,13:00,True
ENV00007158,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T05:00:00,74.3,dB,85,False,0,Windy,13:00,False
ENV00007159,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T06:00:00,76.7,dB,85,False,0,Hazy,13:00,False
ENV00007160,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T07:00:00,81.4,dB,85,False,0,Windy,13:00,True
ENV00007161,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T08:00:00,81.0,dB,85,False,0,Windy,13:00,True
ENV00007162,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T09:00:00,75.4,dB,85,False,0,Hazy,13:00,True
ENV00007163,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T10:00:00,69.6,dB,85,False,0,Clear,13:00,False
ENV00007164,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T11:00:00,76.1,dB,85,False,0,Clear,13:00,True
ENV00007165,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T12:00:00,72.9,dB,85,False,0,Hazy,13:00,True
ENV00007166,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T13:00:00,81.9,dB,85,False,0,Windy,13:00,False
ENV00007167,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T14:00:00,62.4,dB,85,False,0,Hazy,13:00,False
ENV00007168,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T15:00:00,80.4,dB,85,False,0,Clear,13:00,True
ENV00007169,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T16:00:00,76.4,dB,85,False,0,Hazy,13:00,True
ENV00007170,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T17:00:00,75.1,dB,85,False,0,Windy,13:00,True
ENV00007171,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T18:00:00,68.5,dB,85,False,0,Windy,13:00,True
ENV00007172,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T19:00:00,64.9,dB,85,False,0,Clear,13:00,False
ENV00007173,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T20:00:00,69.0,dB,85,False,0,Hazy,13:00,True
ENV00007174,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T21:00:00,79.9,dB,85,False,0,Hazy,13:00,True
ENV00007175,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T22:00:00,72.9,dB,85,False,0,Windy,13:00,False
ENV00007176,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-25T23:00:00,79.7,dB,85,False,0,Windy,13:00,True
ENV00007177,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T00:00:00,7.5,pH,8.5,False,0,Clear,13:00,False
ENV00007178,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T01:00:00,7.3,pH,8.5,False,0,Clear,13:00,True
ENV00007179,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T02:00:00,7.1,pH,8.5,False,0,Clear,13:00,True
ENV00007180,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T03:00:00,7.8,pH,8.5,False,0,Windy,13:00,False
ENV00007181,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T04:00:00,8.2,pH,8.5,False,0,Hazy,13:00,False
ENV00007182,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T05:00:00,7.1,pH,8.5,False,0,Windy,13:00,True
ENV00007183,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T06:00:00,8.2,pH,8.5,False,0,Windy,13:00,True
ENV00007184,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T07:00:00,7.2,pH,8.5,False,0,Clear,13:00,False
ENV00007185,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T08:00:00,7.6,pH,8.5,False,0,Clear,13:00,True
ENV00007186,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T09:00:00,8.0,pH,8.5,False,0,Clear,13:00,False
ENV00007187,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T10:00:00,6.9,pH,8.5,False,0,Windy,13:00,False
ENV00007188,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T11:00:00,7.3,pH,8.5,False,0,Hazy,13:00,True
ENV00007189,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T12:00:00,8.1,pH,8.5,False,0,Hazy,13:00,False
ENV00007190,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T13:00:00,7.2,pH,8.5,False,0,Hazy,13:00,True
ENV00007191,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T14:00:00,6.9,pH,8.5,False,0,Hazy,13:00,True
ENV00007192,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T15:00:00,6.8,pH,8.5,False,0,Windy,13:00,True
ENV00007193,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T16:00:00,6.9,pH,8.5,False,0,Clear,13:00,True
ENV00007194,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T17:00:00,6.9,pH,8.5,False,0,Clear,13:00,False
ENV00007195,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T18:00:00,7.1,pH,8.5,False,0,Hazy,13:00,True
ENV00007196,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T19:00:00,8.0,pH,8.5,False,0,Windy,13:00,False
ENV00007197,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T20:00:00,7.1,pH,8.5,False,0,Hazy,13:00,True
ENV00007198,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T21:00:00,7.8,pH,8.5,False,0,Hazy,13:00,True
ENV00007199,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T22:00:00,7.9,pH,8.5,False,0,Windy,13:00,True
ENV00007200,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-25T23:00:00,7.3,pH,8.5,False,0,Hazy,13:00,True
ENV00007201,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-26T00:00:00,82.5,ug/m3,150,False,0,Clear,13:00,False
ENV00007202,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-26T01:00:00,61.5,ug/m3,150,False,0,Windy,13:00,True
ENV00007203,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-26T02:00:00,61.0,ug/m3,150,False,0,Hazy,13:00,True
ENV00007204,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-26T03:00:00,86.6,ug/m3,150,False,0,Clear,13:00,True
ENV00007205,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-26T04:00:00,88.0,ug/m3,150,False,0,Windy,13:00,False
ENV00007206,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-26T05:00:00,88.0,ug/m3,150,False,0,Hazy,13:00,False
ENV00007207,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-26T06:00:00,63.1,ug/m3,150,False,0,Hazy,13:00,True
